codigo,alvo,evento,particao,h,motor,regime,n,mae_cm,vies_cm,cobertura_pareada
86510000,Muçum,ev20251002,selecao,9,persistencia,todos,184,78.82065217391305,-2.7119565217391304,0.9735449735449736
86510000,Muçum,ev20251002,selecao,9,persistencia,alto,37,70.54054054054055,-8.432432432432432,0.9735449735449736
86510000,Muçum,ev20251002,selecao,9,persistencia,subida,14,63.214285714285715,13.071428571428571,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,linear,todos,184,77.81622307533658,-6.3011536304217035,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,linear,alto,34,75.38566667325583,-33.51401169103234,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,linear,subida,13,51.001619020337415,17.11987228564059,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,gbm_nivel,todos,184,57.14600857023719,5.649908493418997,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,gbm_nivel,alto,34,41.802229352477504,-15.693942909435323,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,gbm_nivel,subida,13,47.41242257338649,-17.75546250963521,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,gbm_delta,todos,184,63.12440164411414,8.783960381657133,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,gbm_delta,alto,34,48.59556256862605,-18.452653476365025,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,gbm_delta,subida,13,46.44223462232769,-5.984320784761626,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,persistencia,todos,184,84.20652173913044,-5.543478260869565,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,persistencia,alto,34,71.08823529411765,-4.617647058823529,0.9735449735449736
86510000,Muçum,ev20251002,selecao,12,persistencia,subida,13,51.61538461538461,23.46153846153846,0.9735449735449736
86510000,Muçum,ev20251007,selecao,6,linear,todos,138,24.15842621309497,-1.3160520369653756,1.0
86510000,Muçum,ev20251007,selecao,6,linear,alto,43,20.0794090976599,0.0916761679288282,1.0
86510000,Muçum,ev20251007,selecao,6,linear,subida,20,20.129641512714763,12.000964488346952,1.0
86510000,Muçum,ev20251007,selecao,6,gbm_nivel,todos,138,22.391722163840747,9.711012752501995,1.0
86510000,Muçum,ev20251007,selecao,6,gbm_nivel,alto,43,26.57786168051793,11.989314013483522,1.0
86510000,Muçum,ev20251007,selecao,6,gbm_nivel,subida,20,35.25877157172844,34.964827180203486,1.0
86510000,Muçum,ev20251007,selecao,6,gbm_delta,todos,138,21.62580502456685,7.217433220101906,1.0
86510000,Muçum,ev20251007,selecao,6,gbm_delta,alto,43,21.723776263480524,3.3194135961030256,1.0
86510000,Muçum,ev20251007,selecao,6,gbm_delta,subida,20,22.788194634891145,20.595459587038327,1.0
86510000,Muçum,ev20251007,selecao,6,persistencia,todos,138,52.19565217391305,4.369565217391305,1.0
86510000,Muçum,ev20251007,selecao,6,persistencia,alto,43,42.16279069767442,-2.255813953488372,1.0
86510000,Muçum,ev20251007,selecao,6,persistencia,subida,20,39.4,-20.1,1.0
86510000,Muçum,ev20251007,selecao,9,linear,todos,138,50.24138000657339,-2.2250458874132635,1.0
86510000,Muçum,ev20251007,selecao,9,linear,alto,43,40.763636987406606,-5.9113994613816345,1.0
86510000,Muçum,ev20251007,selecao,9,linear,subida,19,39.43008649885195,7.514315263368537,1.0
86510000,Muçum,ev20251007,selecao,9,gbm_nivel,todos,138,36.02386613954619,13.87162991428544,1.0
86510000,Muçum,ev20251007,selecao,9,gbm_nivel,alto,43,33.15152495737761,9.765565406112223,1.0
86510000,Muçum,ev20251007,selecao,9,gbm_nivel,subida,19,39.286097517611886,29.06590141737011,1.0
86510000,Muçum,ev20251007,selecao,9,gbm_delta,todos,138,38.24485426043678,14.211849715637513,1.0
86510000,Muçum,ev20251007,selecao,9,gbm_delta,alto,43,38.54916284501691,7.97859608704068,1.0
86510000,Muçum,ev20251007,selecao,9,gbm_delta,subida,19,39.94530741953292,20.480840123018886,1.0
86510000,Muçum,ev20251007,selecao,9,persistencia,todos,138,65.31159420289855,5.311594202898551,1.0
86510000,Muçum,ev20251007,selecao,9,persistencia,alto,43,56.34883720930232,-7.465116279069767,1.0
86510000,Muçum,ev20251007,selecao,9,persistencia,subida,19,42.10526315789474,-18.94736842105263,1.0
86510000,Muçum,ev20251007,selecao,12,linear,todos,138,67.78760501139402,-4.17612742271857,1.0
86510000,Muçum,ev20251007,selecao,12,linear,alto,44,58.54401198022226,-10.766215260293484,1.0
86510000,Muçum,ev20251007,selecao,12,linear,subida,20,53.21867874199123,3.4094777237954643,1.0
86510000,Muçum,ev20251007,selecao,12,gbm_nivel,todos,138,44.42909942748236,12.708930510504173,1.0
86510000,Muçum,ev20251007,selecao,12,gbm_nivel,alto,44,43.55623900996363,3.610262721000582,1.0
86510000,Muçum,ev20251007,selecao,12,gbm_nivel,subida,20,38.467828186618114,7.1103716571288915,1.0
86510000,Muçum,ev20251007,selecao,12,gbm_delta,todos,138,47.12005001364705,12.863109505849168,1.0
86510000,Muçum,ev20251007,selecao,12,gbm_delta,alto,44,41.5999027684753,5.595535371445603,1.0
86510000,Muçum,ev20251007,selecao,12,gbm_delta,subida,20,45.603756490487896,6.223176258776903,1.0
86510000,Muçum,ev20251007,selecao,12,persistencia,todos,138,69.05797101449275,5.36231884057971,1.0
86510000,Muçum,ev20251007,selecao,12,persistencia,alto,44,62.97727272727273,-8.977272727272727,1.0
86510000,Muçum,ev20251007,selecao,12,persistencia,subida,20,46.15,-20.85,1.0
86510000,Muçum,ev20251108,selecao,6,linear,todos,293,32.14382308194338,3.4568068007534825,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,linear,alto,71,41.40337581068035,2.6715831239146244,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,linear,subida,30,58.48907104957093,3.3421099703475554,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,gbm_nivel,todos,293,23.2117173986267,7.074684852007756,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,gbm_nivel,alto,71,36.35218076899453,16.546859484106022,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,gbm_nivel,subida,30,51.330819714377526,16.512442513385,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,gbm_delta,todos,293,24.58219973975129,7.519367959631921,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,gbm_delta,alto,71,37.15078438305854,22.82688699827063,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,gbm_delta,subida,30,54.302150852712224,38.126117422871786,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,persistencia,todos,293,67.1433447098976,0.7201365187713311,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,persistencia,alto,71,92.92957746478874,-13.774647887323944,0.939102564102564
86510000,Muçum,ev20251108,selecao,6,persistencia,subida,30,109.93333333333334,-90.93333333333334,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,linear,todos,293,52.57233582170961,2.4125585633494735,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,linear,alto,74,75.66973029882537,-7.299429115710986,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,linear,subida,31,108.57342589975627,-28.962278369228585,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,gbm_nivel,todos,293,41.275611319160696,8.430942468237449,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,gbm_nivel,alto,74,61.57187584818082,9.365515469811086,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,gbm_nivel,subida,31,86.75417899855623,-8.0776162383688,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,gbm_delta,todos,293,45.66646600254766,8.252171656511091,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,gbm_delta,alto,74,66.44399066956845,21.22467437448628,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,gbm_delta,subida,31,89.14401170211083,16.827514540135244,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,persistencia,todos,293,89.65870307167235,-0.0068259385665529,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,persistencia,alto,74,133.17567567567568,-22.364864864864863,0.939102564102564
86510000,Muçum,ev20251108,selecao,9,persistencia,subida,31,170.5483870967742,-135.0,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,linear,todos,293,74.12296509753003,0.2786369387231125,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,linear,alto,77,112.5086784236082,-24.756285523214004,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,linear,subida,29,163.26535823808544,-52.01448062524348,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,gbm_nivel,todos,293,57.83234559579884,5.653930828226279,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,gbm_nivel,alto,77,85.15497769287515,-1.443512160631313,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,gbm_nivel,subida,29,115.8705289861599,-10.793448471262282,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,gbm_delta,todos,293,61.692496359992106,6.57251243848029,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,gbm_delta,alto,77,84.06884095892825,5.745301048956034,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,gbm_delta,subida,29,108.9334108099644,-3.9832700628356017,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,persistencia,todos,293,102.13993174061432,-1.9624573378839592,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,persistencia,alto,77,167.88311688311688,-30.32467532467533,0.939102564102564
86510000,Muçum,ev20251108,selecao,12,persistencia,subida,29,239.86206896551724,-163.10344827586206,0.939102564102564
86510000,Muçum,ev20260101,teste,6,linear,todos,199,19.675192920358057,3.3968165621195947,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,linear,alto,1,0.9689571295709812,-0.9689571295709812,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,linear,subida,1,0.9689571295709812,-0.9689571295709812,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,gbm_nivel,todos,199,14.323738093946696,3.35168938167973,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,gbm_nivel,alto,1,1.159440890161818,1.159440890161818,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,gbm_nivel,subida,1,1.159440890161818,1.159440890161818,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,gbm_delta,todos,199,17.21449761506648,2.6311565668386927,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,gbm_delta,alto,1,50.77180159120542,50.77180159120542,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,gbm_delta,subida,1,50.77180159120542,50.77180159120542,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,persistencia,todos,199,46.02512562814071,1.321608040201005,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,persistencia,alto,1,158.0,-158.0,0.8257261410788381
86510000,Muçum,ev20260101,teste,6,persistencia,subida,1,158.0,-158.0,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,linear,todos,199,39.27148886081493,0.319105811793672,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,linear,alto,4,100.4632061702262,-63.629456742402766,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,linear,subida,1,73.66749885564684,73.66749885564684,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,gbm_nivel,todos,199,32.975281879677254,7.029875890641977,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,gbm_nivel,alto,4,58.30399552500805,-52.82069315582666,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,gbm_nivel,subida,1,10.470648046941392,10.470648046941392,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,gbm_delta,todos,199,36.20781648236666,5.022354121714915,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,gbm_delta,alto,4,81.08183450462451,-49.95189685262841,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,gbm_delta,subida,1,50.78821272590676,50.78821272590676,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,persistencia,todos,199,59.64824120603015,-3.3165829145728645,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,persistencia,alto,4,158.0,-158.0,0.8257261410788381
86510000,Muçum,ev20260101,teste,9,persistencia,subida,1,153.0,-153.0,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,linear,todos,199,63.39923110737161,-3.4289635602039525,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,linear,alto,5,169.59618080681244,-169.59618080681244,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,linear,subida,1,233.6375383792661,-233.6375383792661,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,gbm_nivel,todos,199,47.474646853320024,4.922748784805331,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,gbm_nivel,alto,5,119.12396537395756,-119.12396537395756,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,gbm_nivel,subida,1,139.7859546278956,-139.7859546278956,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,gbm_delta,todos,199,50.009657527425695,8.483884100014631,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,gbm_delta,alto,5,129.23296966253164,-129.23296966253164,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,gbm_delta,subida,1,146.04174847730536,-146.04174847730536,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,persistencia,todos,199,65.01005025125629,-5.623115577889447,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,persistencia,alto,5,129.4,-129.4,0.8257261410788381
86510000,Muçum,ev20260101,teste,12,persistencia,subida,1,114.0,-114.0,0.8257261410788381
86510000,Muçum,ev20260629,teste,6,linear,todos,385,20.202537050624866,5.202961622770667,1.0
86510000,Muçum,ev20260629,teste,6,linear,alto,100,19.968052182650023,5.050838553530727,1.0
86510000,Muçum,ev20260629,teste,6,linear,subida,37,27.500982046060944,0.3902438469794785,1.0
86510000,Muçum,ev20260629,teste,6,gbm_nivel,todos,385,18.746996924825844,6.257851293600279,1.0
86510000,Muçum,ev20260629,teste,6,gbm_nivel,alto,100,24.42744923499522,14.25498280838478,1.0
86510000,Muçum,ev20260629,teste,6,gbm_nivel,subida,37,38.08654737739465,34.307373537966036,1.0
86510000,Muçum,ev20260629,teste,6,gbm_delta,todos,385,18.534307853292177,2.1493090671004538,1.0
86510000,Muçum,ev20260629,teste,6,gbm_delta,alto,100,23.315107086168513,2.1291000312341866,1.0
86510000,Muçum,ev20260629,teste,6,gbm_delta,subida,37,35.58820282170495,19.81234955949618,1.0
86510000,Muçum,ev20260629,teste,6,persistencia,todos,385,48.6,-2.72987012987013,1.0
86510000,Muçum,ev20260629,teste,6,persistencia,alto,100,65.58,-3.96,1.0
86510000,Muçum,ev20260629,teste,6,persistencia,subida,37,85.62162162162163,-68.97297297297297,1.0
86510000,Muçum,ev20260629,teste,9,linear,todos,385,36.889294339342186,2.658013494208522,1.0
86510000,Muçum,ev20260629,teste,9,linear,alto,104,40.940606707308014,-2.1958506381869594,1.0
86510000,Muçum,ev20260629,teste,9,linear,subida,37,53.87121243817208,-10.36842387155374,1.0
86510000,Muçum,ev20260629,teste,9,gbm_nivel,todos,385,26.16656996510151,3.66273482985548,1.0
86510000,Muçum,ev20260629,teste,9,gbm_nivel,alto,104,29.87778725921384,11.627507867560343,1.0
86510000,Muçum,ev20260629,teste,9,gbm_nivel,subida,37,44.030077304692995,35.80589769920787,1.0
86510000,Muçum,ev20260629,teste,9,gbm_delta,todos,385,31.352436804673474,8.758810922799876,1.0
86510000,Muçum,ev20260629,teste,9,gbm_delta,alto,104,33.14561173170828,4.947630139198598,1.0
86510000,Muçum,ev20260629,teste,9,gbm_delta,subida,37,52.30965039082998,18.3468266995619,1.0
86510000,Muçum,ev20260629,teste,9,persistencia,todos,385,63.763636363636365,-3.4,1.0
86510000,Muçum,ev20260629,teste,9,persistencia,alto,104,90.32692307692308,-5.75,1.0
86510000,Muçum,ev20260629,teste,9,persistencia,subida,37,113.43243243243244,-89.97297297297297,1.0
86510000,Muçum,ev20260629,teste,12,linear,todos,385,53.78987564201406,-2.605644714025593,1.0
86510000,Muçum,ev20260629,teste,12,linear,alto,105,64.88629507989158,-21.62721035754044,1.0
86510000,Muçum,ev20260629,teste,12,linear,subida,35,82.58514196854574,-48.5061686658976,1.0
86510000,Muçum,ev20260629,teste,12,gbm_nivel,todos,385,33.26857421063016,-0.7729594944205544,1.0
86510000,Muçum,ev20260629,teste,12,gbm_nivel,alto,105,34.51280083619196,-2.278178839978173,1.0
86510000,Muçum,ev20260629,teste,12,gbm_nivel,subida,35,58.31797992083861,4.924123837602761,1.0
86510000,Muçum,ev20260629,teste,12,gbm_delta,todos,385,42.281411522612885,11.421138553728806,1.0
86510000,Muçum,ev20260629,teste,12,gbm_delta,alto,105,46.1845130413009,5.043369464242681,1.0
86510000,Muçum,ev20260629,teste,12,gbm_delta,subida,35,69.0110820093507,4.668875389916684,1.0
86510000,Muçum,ev20260629,teste,12,persistencia,todos,385,74.13246753246753,-3.909090909090909,1.0
86510000,Muçum,ev20260629,teste,12,persistencia,alto,105,119.23809523809524,-9.80952380952381,1.0
86510000,Muçum,ev20260629,teste,12,persistencia,subida,35,145.57142857142858,-115.62857142857143,1.0
86510000,Muçum,ev20260722,teste,6,linear,todos,371,47.34279230698707,-5.242556764958041,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,linear,alto,190,55.92234972978225,-13.401672029715169,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,linear,subida,66,95.36579961979052,-43.430170008992384,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,gbm_nivel,todos,371,46.28945390646175,15.250287081781028,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,gbm_nivel,alto,190,71.25985428973424,24.8128246209467,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,gbm_nivel,subida,66,132.06733907944462,46.68405799910701,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,gbm_delta,todos,371,33.091895690103556,1.396557391991693,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,gbm_delta,alto,190,45.54708155364443,-1.369098511246688,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,gbm_delta,subida,66,89.71322617624368,9.94814651127508,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,persistencia,todos,371,111.16981132075472,-9.455525606469005,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,persistencia,alto,190,155.92631578947368,-15.136842105263158,0.9686684073107048
86510000,Muçum,ev20260722,teste,6,persistencia,subida,66,234.13636363636363,-212.86363636363637,0.9686684073107048
86510000,Muçum,ev20260722,teste,9,linear,todos,368,75.8193939348777,-14.076874680299133,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,linear,alto,196,97.82458583028765,-29.08627798810149,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,linear,subida,67,151.474368236396,-72.25045213322016,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,gbm_nivel,todos,368,64.8999632490537,5.760691811838546,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,gbm_nivel,alto,196,96.70499431766584,2.048507264758149,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,gbm_nivel,subida,67,157.6103061714248,-2.339727623720269,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,gbm_delta,todos,368,54.606776182397326,-8.326220961640894,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,gbm_delta,alto,196,76.52969233923535,-20.453233765276835,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,gbm_delta,subida,67,138.87834442715112,-20.993101411301097,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,persistencia,todos,368,156.8016304347826,-14.067934782608695,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,persistencia,alto,196,222.80102040816325,-20.096938775510203,0.9608355091383812
86510000,Muçum,ev20260722,teste,9,persistencia,subida,67,316.53731343283584,-269.55223880597015,0.9608355091383812
86510000,Muçum,ev20260722,teste,12,linear,todos,365,111.87624778572535,-27.496974091999984,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,linear,alto,202,145.8648829471565,-49.60697990144325,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,linear,subida,71,228.8193747646463,-120.80380819610204,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,gbm_nivel,todos,365,98.39183017411324,-5.7234765338477205,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,gbm_nivel,alto,202,139.04034822312937,-9.941077127571903,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,gbm_nivel,subida,71,223.4554795012843,-36.43982439676492,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,gbm_delta,todos,365,88.44513503699467,-22.590786832023383,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,gbm_delta,alto,202,116.67034137866588,-40.73936961648867,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,gbm_delta,subida,71,211.541810919666,-73.29836533394555,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,persistencia,todos,365,196.13424657534247,-18.945205479452056,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,persistencia,alto,202,282.0247524752475,-23.787128712871286,0.9530026109660574
86510000,Muçum,ev20260722,teste,12,persistencia,subida,71,386.40845070422534,-305.59154929577466,0.9530026109660574
86720000,Encantado,ev20230506,selecao,6,linear,todos,275,14.525174825473991,0.1369677989180513,1.0
86720000,Encantado,ev20230506,selecao,6,linear,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,linear,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,gbm_nivel,todos,275,8.945074349395869,1.1227201531537443,1.0
86720000,Encantado,ev20230506,selecao,6,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,gbm_delta,todos,275,7.31875700111578,0.917441269509416,1.0
86720000,Encantado,ev20230506,selecao,6,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,persistencia,todos,275,18.06909090909091,-2.7963636363636364,1.0
86720000,Encantado,ev20230506,selecao,6,persistencia,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,6,persistencia,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,linear,todos,275,22.839192842708997,0.0718141594909758,1.0
86720000,Encantado,ev20230506,selecao,9,linear,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,linear,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,gbm_nivel,todos,275,12.829028112257774,0.1852534938400882,1.0
86720000,Encantado,ev20230506,selecao,9,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,gbm_delta,todos,275,12.63128709969106,1.3489166525606453,1.0
86720000,Encantado,ev20230506,selecao,9,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,persistencia,todos,275,23.334545454545456,-4.2290909090909095,1.0
86720000,Encantado,ev20230506,selecao,9,persistencia,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,9,persistencia,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,linear,todos,275,28.056035750765965,0.1006472409028075,1.0
86720000,Encantado,ev20230506,selecao,12,linear,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,linear,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,gbm_nivel,todos,275,16.20864848037784,1.253810793905168,1.0
86720000,Encantado,ev20230506,selecao,12,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,gbm_delta,todos,275,16.51229789616364,1.6717484343903577,1.0
86720000,Encantado,ev20230506,selecao,12,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,persistencia,todos,275,26.934545454545457,-5.596363636363637,1.0
86720000,Encantado,ev20230506,selecao,12,persistencia,alto,0,,,1.0
86720000,Encantado,ev20230506,selecao,12,persistencia,subida,0,,,1.0
86720000,Encantado,ev20230616,selecao,6,linear,todos,281,16.337440980585253,-0.8881802756010467,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,linear,alto,52,37.28889430768064,-4.146211443736612,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,linear,subida,22,58.5267747300963,-13.023722418582151,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,gbm_nivel,todos,281,18.054853749930643,12.434735338214477,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,gbm_nivel,alto,52,43.76006931973984,40.10482919688722,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,gbm_nivel,subida,22,81.14295518024905,74.13400168937883,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,gbm_delta,todos,281,7.736290962318663,-1.7238812520016635,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,gbm_delta,alto,52,10.669392774034812,4.407690722091802,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,gbm_delta,subida,22,15.710780126651288,9.261231500685204,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,persistencia,todos,281,30.65480427046263,-3.288256227758007,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,persistencia,alto,52,86.61538461538461,-9.961538461538462,0.9335548172757476
86720000,Encantado,ev20230616,selecao,6,persistencia,subida,22,107.5,-101.6818181818182,0.9335548172757476
86720000,Encantado,ev20230616,selecao,9,linear,todos,279,27.64489828815719,-1.0882726068650843,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,linear,alto,54,64.33014638533197,-9.1158380940213,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,linear,subida,25,100.2128518508402,-29.93152809089428,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,gbm_nivel,todos,279,23.22582007594759,13.265439647125788,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,gbm_nivel,alto,54,54.95041771484766,41.47805835375467,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,gbm_nivel,subida,25,88.40602827579394,59.305732055833126,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,gbm_delta,todos,279,13.72193349171821,-3.884611954772451,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,gbm_delta,alto,54,24.31697477938869,-0.5431130889507177,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,gbm_delta,subida,25,36.53327146793963,-8.5902363588923,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,persistencia,todos,279,43.72043010752688,-5.419354838709677,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,persistencia,alto,54,129.05555555555554,-20.24074074074074,0.9269102990033222
86720000,Encantado,ev20230616,selecao,9,persistencia,subida,25,154.2,-144.2,0.9269102990033222
86720000,Encantado,ev20230616,selecao,12,linear,todos,278,36.86890768184742,-2.9688911499408355,0.9235880398671096
86720000,Encantado,ev20230616,selecao,12,linear,alto,57,89.48010462602927,-24.789636103126423,0.9235880398671096
86720000,Encantado,ev20230616,selecao,12,linear,subida,28,138.8237028957894,-65.9761011424097,0.9235880398671096
86720000,Encantado,ev20230616,selecao,12,gbm_nivel,todos,278,27.123873758407523,11.897607010493928,0.9235880398671096
86720000,Encantado,ev20230616,selecao,12,gbm_nivel,alto,57,60.904621971606616,31.348324708841048,0.9235880398671096
86720000,Encantado,ev20230616,selecao,12,gbm_nivel,subida,28,91.8552369416856,33.65993158787737,0.9235880398671096
86720000,Encantado,ev20230616,selecao,12,gbm_delta,todos,278,20.05915325110124,-8.509742475717745,0.9235880398671096
