codigo,alvo,evento,particao,h,motor,ajuste,n,mae_cm,vies_cm,max_erro_cm,regime
86510000,Muçum,ev20251007,calibracao,9,ridge_montante,integral_12h,138,52.66947064743837,-1.066676917975121,170.47122335336292,todos
86510000,Muçum,ev20251007,calibracao,9,ridge_montante,integral_6h,138,56.22622920063723,-1.3438734631016063,168.1063845813316,todos
86510000,Muçum,ev20251007,calibracao,9,ridge_montante,meio_12h,138,47.175318280365914,-0.27039319879433116,159.73253402961353,todos
86510000,Muçum,ev20251007,calibracao,9,ridge_montante,meio_6h,138,48.32760953633754,-0.40899147135757713,158.55011464359785,todos
86510000,Muçum,ev20251007,calibracao,9,ridge_montante,original,138,43.78398567294034,0.5258905203864556,148.99384470586415,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_delta,integral_12h,138,59.324046982958514,-0.34239705593887454,187.712914150646,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_delta,integral_6h,138,72.22593978920344,-1.606660604740285,197.8047887749836,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_delta,meio_12h,138,51.67906894533146,6.260356224955146,152.85281165177673,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_delta,meio_6h,138,57.34616891666767,5.628224450554439,157.2613073904604,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_delta,original,138,47.12005001364705,12.863109505849167,138.56351223377624,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_postos,integral_12h,138,57.24012613423863,-2.631238453594496,166.2786667681844,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_postos,integral_6h,138,68.86641678608336,-2.945360653109103,173.69388200692117,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_postos,meio_12h,138,50.32511173731719,1.8962491448890415,143.2158886104353,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_postos,meio_6h,138,56.026216286959745,1.7391880451317372,144.08855406429979,todos
86510000,Muçum,ev20251007,calibracao,12,gbm_postos,original,138,45.653387186456484,6.423736743372572,120.51280429855012,todos
86510000,Muçum,ev20251007,calibracao,12,ridge_montante,integral_12h,138,75.75275147937839,-0.006788602732913197,186.92408992465926,todos
86510000,Muçum,ev20251007,calibracao,12,ridge_montante,integral_6h,138,93.89108182694065,-2.2774528858780454,228.2832202225551,todos
86510000,Muçum,ev20251007,calibracao,12,ridge_montante,meio_12h,138,67.64771794279324,0.13169979281666988,186.92408992465926,todos
86510000,Muçum,ev20251007,calibracao,12,ridge_montante,meio_6h,138,76.94819931459753,-1.003632348755896,192.23455887159966,todos
86510000,Muçum,ev20251007,calibracao,12,ridge_montante,original,138,65.10640212380345,0.2701881883662509,186.92408992465926,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_delta,integral_12h,293,29.21887625269708,-0.3611499944633425,194.10431835933878,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_delta,integral_6h,293,31.413750352487156,-0.15397223392970508,215.10211310905436,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_delta,meio_12h,293,26.24202076276679,3.579108982584289,168.76972339277563,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_delta,meio_6h,293,26.936344893539182,3.6826978628511053,179.26862076763337,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_delta,original,293,24.58219973975129,7.519367959631921,165.93168677270057,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_postos,integral_12h,293,29.64031982288254,-0.5077010460690408,157.50743373831062,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_postos,integral_6h,293,32.25920723628304,-0.1661086080729135,154.1676163700472,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_postos,meio_12h,293,26.073111145914925,3.334747690402706,145.3475065491134,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_postos,meio_6h,293,27.013274861269995,3.5055439094007674,143.67759786498164,todos
86510000,Muçum,ev20251108,calibracao,6,gbm_postos,original,293,23.933003002161744,7.177196426874448,152.05389730484046,todos
86510000,Muçum,ev20251108,calibracao,6,ridge_montante,integral_12h,293,28.680318900641883,-0.3319452366713487,237.17073225156628,todos
86510000,Muçum,ev20251108,calibracao,6,ridge_montante,integral_6h,293,30.533576324476414,-0.23319822077310065,219.69527443107643,todos
86510000,Muçum,ev20251108,calibracao,6,ridge_montante,meio_12h,293,26.01946720776887,0.10358231812605784,202.92989546143644,todos
86510000,Muçum,ev20251108,calibracao,6,ridge_montante,meio_6h,293,26.22492306522185,0.15295582607518118,162.51456102115367,todos
86510000,Muçum,ev20251108,calibracao,6,ridge_montante,original,293,24.787486250334855,0.5391098729234626,181.58315138747184,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_delta,integral_12h,293,60.905011463103044,-0.88632713285949,347.48564273142324,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_delta,integral_6h,293,69.02123386791436,-0.21369273923166945,291.9329110855373,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_delta,meio_12h,293,51.957820155877215,3.682922261825803,298.6703007247163,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_delta,meio_6h,293,55.31960779952504,4.019239458639712,291.4283224542579,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_delta,original,293,45.66646600254765,8.252171656511093,290.92373382297853,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_postos,integral_12h,293,58.11555934750215,-0.9369599483680036,235.52235391879367,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_postos,integral_6h,293,64.50140279942642,-0.2502947146245503,233.6861380286241,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_postos,meio_12h,293,49.40781739983739,2.8663670991720154,226.4475692982478,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_postos,meio_6h,293,52.10642776825896,3.209699716043746,232.78001367103792,todos
86510000,Muçum,ev20251108,calibracao,9,gbm_postos,original,293,42.35711354362072,6.669694146712036,231.87388931345174,todos
86510000,Muçum,ev20251108,calibracao,9,ridge_montante,integral_12h,293,57.039975691265894,-0.9731836387407053,418.41033198045216,todos
86510000,Muçum,ev20251108,calibracao,9,ridge_montante,integral_6h,293,60.43462865829241,-0.6453167777991827,388.26946048576883,todos
86510000,Muçum,ev20251108,calibracao,9,ridge_montante,meio_12h,293,49.429911552536126,0.07237026848625393,383.1942198781234,todos
86510000,Muçum,ev20251108,calibracao,9,ridge_montante,meio_6h,293,50.25749228347366,0.2363036989570164,386.44150424607443,todos
86510000,Muçum,ev20251108,calibracao,9,ridge_montante,original,293,46.065745515150674,1.1179241757132135,384.61354800638003,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_delta,integral_12h,293,84.29174706163643,-2.159548824832684,404.40054058076123,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_delta,integral_6h,293,99.44255860214655,-1.1910117041118256,435.5999905933045,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_delta,meio_12h,293,70.17410879079124,2.2064818068238004,414.04300308851487,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_delta,meio_6h,293,78.56154818222083,2.6907503671842314,422.32623079158407,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_delta,original,293,61.692496359992106,6.572512438480289,424.15821797359683,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_postos,integral_12h,293,83.61079623278668,-2.8026959634787345,332.6939653666292,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_postos,integral_6h,293,100.06310345736743,-1.942377293482412,345.38159145576356,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_postos,meio_12h,293,71.02536779535446,0.9104677359846085,345.5817260690969,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_postos,meio_6h,293,79.47704830849409,1.340627070982767,351.2602857080581,todos
86510000,Muçum,ev20251108,calibracao,12,gbm_postos,original,293,62.45203547945095,4.623631435447945,358.46948677156456,todos
86510000,Muçum,ev20251108,calibracao,12,ridge_montante,integral_12h,293,87.62242424158708,-1.8966001419165868,536.9301361432979,todos
86510000,Muçum,ev20251108,calibracao,12,ridge_montante,integral_6h,293,99.14540691636199,-0.3101941380230682,601.3627014950771,todos
86510000,Muçum,ev20251108,calibracao,12,ridge_montante,meio_12h,293,74.71893703180932,-0.5242099809900472,474.45998811380696,todos
86510000,Muçum,ev20251108,calibracao,12,ridge_montante,meio_6h,293,79.42918657824309,0.2689930209567118,476.4994665075663,todos
86510000,Muçum,ev20251108,calibracao,12,ridge_montante,original,293,69.68590283069338,0.8481801799364926,471.4253013735383,todos
86510000,Muçum,ev20260101,teste,6,gbm_delta,integral_12h,199,20.885619829626098,-2.823173634364789,129.8319096457875,todos
86510000,Muçum,ev20260101,teste,6,gbm_delta,integral_6h,199,23.136483196879546,-1.9674652815569764,135.42935097160364,todos
86510000,Muçum,ev20260101,teste,6,gbm_delta,meio_12h,199,18.69377919628303,-0.09600853376304416,124.5218775627124,todos
86510000,Muçum,ev20260101,teste,6,gbm_delta,meio_6h,199,19.572935262641508,0.33184564264085886,127.32059822562047,todos
86510000,Muçum,ev20260101,teste,6,gbm_delta,original,199,17.21449761506648,2.6311565668386927,119.2118454796373,todos
86510000,Muçum,ev20260101,teste,6,gbm_postos,integral_12h,199,20.896833061312044,-2.430372171003048,120.85720755621543,todos
86510000,Muçum,ev20260101,teste,6,gbm_postos,integral_6h,199,23.833718330531998,-1.7857528403126872,129.54637961367632,todos
86510000,Muçum,ev20260101,teste,6,gbm_postos,meio_12h,199,19.155321068943213,1.3888561288581405,104.19062248184758,todos
86510000,Muçum,ev20260101,teste,6,gbm_postos,meio_6h,199,20.241549119064423,1.7111657942033218,105.95735774862419,todos
86510000,Muçum,ev20260101,teste,6,gbm_postos,original,199,18.196985154999364,5.208084428719331,106.38955719102773,todos
86510000,Muçum,ev20260101,teste,6,ridge_montante,integral_12h,199,17.55655498239343,-2.378426783887658,126.92218004974444,todos
86510000,Muçum,ev20260101,teste,6,ridge_montante,integral_6h,199,18.984600239446014,-2.2874641641447733,133.63525194166994,todos
86510000,Muçum,ev20260101,teste,6,ridge_montante,meio_12h,199,15.680233529107321,-1.8812871026125035,124.47731345813577,todos
86510000,Muçum,ev20260101,teste,6,ridge_montante,meio_6h,199,16.17037999078299,-1.8358057927410616,127.83384940409849,todos
86510000,Muçum,ev20260101,teste,6,ridge_montante,original,199,14.600130475491085,-1.38414742133735,122.0324468665271,todos
86510000,Muçum,ev20260101,teste,9,gbm_delta,integral_12h,199,45.088180918667874,-6.412553571603694,178.99278558115378,todos
86510000,Muçum,ev20260101,teste,9,gbm_delta,integral_6h,199,51.97351815215214,-5.945281419553682,196.35287473412757,todos
86510000,Muçum,ev20260101,teste,9,gbm_delta,meio_12h,199,39.70531693645434,-0.69509972494439,159.37525076517088,todos
86510000,Muçum,ev20260101,teste,9,gbm_delta,meio_6h,199,42.56955200419073,-0.46146364891938546,157.77018239464843,todos
86510000,Muçum,ev20260101,teste,9,gbm_delta,original,199,36.20781648236666,5.022354121714914,144.93954394626255,todos
86510000,Muçum,ev20260101,teste,9,gbm_postos,integral_12h,199,40.880950354828364,-5.716515591822025,210.12700833905393,todos
86510000,Muçum,ev20260101,teste,9,gbm_postos,integral_6h,199,46.837151225118035,-4.593946421602939,206.65769136379163,todos
86510000,Muçum,ev20260101,teste,9,gbm_postos,meio_12h,199,36.299014441907126,1.537566485005694,172.62823961005506,todos
86510000,Muçum,ev20260101,teste,9,gbm_postos,meio_6h,199,38.89494334545043,2.0988510701152365,170.89358112242388,todos
86510000,Muçum,ev20260101,teste,9,gbm_postos,original,199,34.26830766784593,8.791648561833416,164.59514785973522,todos
86510000,Muçum,ev20260101,teste,9,ridge_montante,integral_12h,199,42.758135513559985,-4.208330178800036,180.32061287117494,todos
86510000,Muçum,ev20260101,teste,9,ridge_montante,integral_6h,199,47.83976365849266,-3.8700424487020273,185.02859148232193,todos
86510000,Muçum,ev20260101,teste,9,ridge_montante,meio_12h,199,38.43167222310614,-3.6452830302140415,181.45915525851944,todos
86510000,Muçum,ev20260101,teste,9,ridge_montante,meio_6h,199,40.79474541136112,-3.4761391651650375,184.08237923346746,todos
86510000,Muçum,ev20260101,teste,9,ridge_montante,original,199,35.304717267816336,-3.082235881628046,183.13616698461294,todos
86510000,Muçum,ev20260101,teste,12,gbm_delta,integral_12h,199,58.807851280581126,-6.9099672151271205,200.60903305251927,todos
86510000,Muçum,ev20260101,teste,12,gbm_delta,integral_6h,199,76.46254734222137,-8.3509326931297,237.35220106404745,todos
86510000,Muçum,ev20260101,teste,12,gbm_delta,meio_12h,199,51.42440194161093,0.7869584424437562,168.7513754744983,todos
86510000,Muçum,ev20260101,teste,12,gbm_delta,meio_6h,199,60.326112396079104,0.06647570344246911,182.38336426777454,todos
86510000,Muçum,ev20260101,teste,12,gbm_delta,original,199,50.00965752742571,8.483884100014633,151.8962401211969,todos
86510000,Muçum,ev20260101,teste,12,gbm_postos,integral_12h,199,57.51946803298922,-6.700714586011492,179.62413245541245,todos
86510000,Muçum,ev20260101,teste,12,gbm_postos,integral_6h,199,72.28614144088161,-7.283083903670547,200.04060262987667,todos
86510000,Muçum,ev20260101,teste,12,gbm_postos,meio_12h,199,50.96956030713223,1.1702382533353801,161.2102723415083,todos
86510000,Muçum,ev20260101,teste,12,gbm_postos,meio_6h,199,58.35292942541976,0.879053594505852,166.04235090185907,todos
86510000,Muçum,ev20260101,teste,12,gbm_postos,original,199,48.553844192229874,9.041191092682253,164.70878435035564,todos
86510000,Muçum,ev20260101,teste,12,ridge_montante,integral_12h,199,67.45359262299135,-4.219577863153124,233.5481142610808,todos
86510000,Muçum,ev20260101,teste,12,ridge_montante,integral_6h,199,81.52778582499957,-4.5194677481365435,249.26888374035752,todos
86510000,Muçum,ev20260101,teste,12,ridge_montante,meio_12h,199,62.415130034384696,-4.720631165984074,201.77772431669308,todos
86510000,Muçum,ev20260101,teste,12,ridge_montante,meio_6h,199,69.01635717969779,-4.870576108475784,198.31749213231785,todos
86510000,Muçum,ev20260101,teste,12,ridge_montante,original,199,59.29218125781421,-5.2216844688150275,205.0942415204977,todos
86510000,Muçum,ev20260629,teste,6,gbm_delta,integral_12h,385,20.363578072907206,0.11882987286918545,134.1422094448891,todos
86510000,Muçum,ev20260629,teste,6,gbm_delta,integral_6h,385,24.570922100050733,0.07030760617620722,138.6282964913094,todos
86510000,Muçum,ev20260629,teste,6,gbm_delta,meio_12h,385,19.1183419253567,1.1340694699848208,121.9759996029174,todos
86510000,Muçum,ev20260629,teste,6,gbm_delta,meio_6h,385,21.035900136857794,1.1098083366383291,124.21904312612759,todos
86510000,Muçum,ev20260629,teste,6,gbm_delta,original,385,18.534307853292173,2.1493090671004538,110.97395061257089,todos
86510000,Muçum,ev20260629,teste,6,gbm_postos,integral_12h,385,19.810030741814344,0.12215791746754881,139.10677258077516,todos
86510000,Muçum,ev20260629,teste,6,gbm_postos,integral_6h,385,23.916747990944337,0.05673508354926022,143.7549106504204,todos
86510000,Muçum,ev20260629,teste,6,gbm_postos,meio_12h,385,18.380406609147656,0.3396403371860719,128.18320971921503,todos
86510000,Muçum,ev20260629,teste,6,gbm_postos,meio_6h,385,20.285655257609754,0.30692892022692647,130.50727875403766,todos
86510000,Muçum,ev20260629,teste,6,gbm_postos,original,385,17.59562891845648,0.5571227569045941,117.25964685765496,todos
86510000,Muçum,ev20260629,teste,6,ridge_montante,integral_12h,385,19.59783979671747,0.27450595870997685,162.0713613569778,todos
86510000,Muçum,ev20260629,teste,6,ridge_montante,integral_6h,385,22.094273830881733,0.1822213782887934,169.5229454095769,todos
86510000,Muçum,ev20260629,teste,6,ridge_montante,meio_12h,385,17.936168013839655,0.10994790321502329,160.73385584928417,todos
86510000,Muçum,ev20260629,teste,6,ridge_montante,meio_6h,385,18.927441026243567,0.06380561300442993,164.45964787558373,todos
86510000,Muçum,ev20260629,teste,6,ridge_montante,original,385,17.316885457896966,-0.054610152279930796,159.39635034159053,todos
86510000,Muçum,ev20260629,teste,9,gbm_delta,integral_12h,385,36.18409629101225,1.04370928332616,185.72922747203768,todos
86510000,Muçum,ev20260629,teste,9,gbm_delta,integral_6h,385,39.13249710782212,0.9452465017279716,230.35183963903592,todos
86510000,Muçum,ev20260629,teste,9,gbm_delta,meio_12h,385,33.18220102868362,4.901260103063018,168.3698077334003,todos
86510000,Muçum,ev20260629,teste,9,gbm_delta,meio_6h,385,33.919223958655685,4.852028712263924,190.68111381689943,todos
86510000,Muçum,ev20260629,teste,9,gbm_delta,original,385,31.352436804673474,8.758810922799876,151.01038799476294,todos
86510000,Muçum,ev20260629,teste,9,gbm_postos,integral_12h,385,36.43551479239392,0.7669589517860649,186.26326615762542,todos
86510000,Muçum,ev20260629,teste,9,gbm_postos,integral_6h,385,39.74015106115714,0.8436047827306763,224.5525857002262,todos
86510000,Muçum,ev20260629,teste,9,gbm_postos,meio_12h,385,32.31327926240836,2.2208993009690987,173.80156820697528,todos
86510000,Muçum,ev20260629,teste,9,gbm_postos,meio_6h,385,33.349120361974904,2.2592222164414024,192.94622797827566,todos
86510000,Muçum,ev20260629,teste,9,gbm_postos,original,385,29.400006370451624,3.6748396501521268,161.33987025632518,todos
86510000,Muçum,ev20260629,teste,9,ridge_montante,integral_12h,385,40.842867480631995,1.202373574395137,203.55009964778128,todos
86510000,Muçum,ev20260629,teste,9,ridge_montante,integral_6h,385,41.75476133744623,0.93736316720151,219.3281328139712,todos
86510000,Muçum,ev20260629,teste,9,ridge_montante,meio_12h,385,36.480863602323865,-0.16737784413114223,195.88364525973284,todos
86510000,Muçum,ev20260629,teste,9,ridge_montante,meio_6h,385,36.261253380176115,-0.2998830477279579,203.7726618428278,todos
86510000,Muçum,ev20260629,teste,9,ridge_montante,original,385,34.84783735618405,-1.537129262657423,188.2171908716844,todos
86510000,Muçum,ev20260629,teste,12,gbm_delta,integral_12h,385,50.02609472921627,1.8941139758764334,260.80568976202755,todos
86510000,Muçum,ev20260629,teste,12,gbm_delta,integral_6h,385,58.76151400703982,2.061251336868287,334.73992509761297,todos
86510000,Muçum,ev20260629,teste,12,gbm_delta,meio_12h,385,44.68073374832478,6.6576262648026185,248.5945458844763,todos
86510000,Muçum,ev20260629,teste,12,gbm_delta,meio_6h,385,48.48843108358749,6.741194945298545,285.561663552269,todos
86510000,Muçum,ev20260629,teste,12,gbm_delta,original,385,42.281411522612885,11.421138553728806,236.38340200692505,todos
86510000,Muçum,ev20260629,teste,12,gbm_postos,integral_12h,385,50.41658592503924,1.4557676183470185,255.7803548795431,todos
86510000,Muçum,ev20260629,teste,12,gbm_postos,integral_6h,385,58.91075127110204,1.9275531969031292,318.4117993559355,todos
86510000,Muçum,ev20260629,teste,12,gbm_postos,meio_12h,385,43.60003517345876,2.6598027110645313,248.8146726909846,todos
86510000,Muçum,ev20260629,teste,12,gbm_postos,meio_6h,385,47.90987023975685,2.895695500342584,280.1303949291808,todos
86510000,Muçum,ev20260629,teste,12,gbm_postos,original,385,39.63303200609095,3.863837803782042,241.8489905024261,todos
86510000,Muçum,ev20260629,teste,12,ridge_montante,integral_12h,385,62.10080960663611,2.257500897638403,240.14249686324683,todos
86510000,Muçum,ev20260629,teste,12,ridge_montante,integral_6h,385,69.30510831768045,1.9914528213712637,281.0427063806376,todos
86510000,Muçum,ev20260629,teste,12,ridge_montante,meio_12h,385,55.04096672868547,-1.1944780433148985,238.16268768705365,todos
86510000,Muçum,ev20260629,teste,12,ridge_montante,meio_6h,385,57.253761615754875,-1.3275020814484688,247.52175799297729,todos
86510000,Muçum,ev20260629,teste,12,ridge_montante,original,385,53.06257711474669,-4.6464569842682035,241.57059409183464,todos
86510000,Muçum,ev20260722,teste,6,gbm_delta,integral_12h,371,41.55133221173817,-0.9035462643082799,351.24114775525175,todos
86510000,Muçum,ev20260722,teste,6,gbm_delta,integral_6h,371,43.038954230829795,-0.23457246891473613,352.2197270832821,todos
86510000,Muçum,ev20260722,teste,6,gbm_delta,meio_12h,371,35.70396017223277,0.2465055638417078,353.7677386833002,todos
86510000,Muçum,ev20260722,teste,6,gbm_delta,meio_6h,371,35.799852586462215,0.5809924615384796,353.109399927803,todos
86510000,Muçum,ev20260722,teste,6,gbm_delta,original,371,33.09189569010356,1.396557391991693,356.29432961134853,todos
86510000,Muçum,ev20260722,teste,6,gbm_postos,integral_12h,371,50.107122792356215,-1.407800966354035,368.52636687688596,todos
86510000,Muçum,ev20260722,teste,6,gbm_postos,integral_6h,371,50.28802988722253,-0.5632287330987199,385.0428386895794,todos
86510000,Muçum,ev20260722,teste,6,gbm_postos,meio_12h,371,42.59134794146423,-0.359010753338334,358.29274453472453,todos
86510000,Muçum,ev20260722,teste,6,gbm_postos,meio_6h,371,42.0692299454966,0.06327536328932383,366.55098044107126,todos
86510000,Muçum,ev20260722,teste,6,gbm_postos,original,371,38.77834289960112,0.6897794596773712,348.0591221925631,todos
86510000,Muçum,ev20260722,teste,6,ridge_montante,integral_12h,371,45.044644980227105,-0.6811018835621304,455.3286225818157,todos
86510000,Muçum,ev20260722,teste,6,ridge_montante,integral_6h,371,45.6834973918345,0.057880130400639614,447.624126525923,todos
86510000,Muçum,ev20260722,teste,6,ridge_montante,meio_12h,371,40.15987274347112,-3.0438833883884717,463.08996286875436,todos
86510000,Muçum,ev20260722,teste,6,ridge_montante,meio_6h,371,39.88035122380426,-2.674392381407084,459.23771484080794,todos
86510000,Muçum,ev20260722,teste,6,ridge_montante,original,371,38.909093216651335,-5.406664893214815,470.8513031556929,todos
86510000,Muçum,ev20260722,teste,9,gbm_delta,integral_12h,368,74.23724894733077,-3.1521716481353494,654.5244465501586,todos
86510000,Muçum,ev20260722,teste,9,gbm_delta,integral_6h,368,77.49366327867781,-1.7617535859755131,655.187341384281,todos
86510000,Muçum,ev20260722,teste,9,gbm_delta,meio_12h,368,61.56710524624661,-5.7391963048881225,652.4842619268353,todos
86510000,Muçum,ev20260722,teste,9,gbm_delta,meio_6h,368,62.14475613919718,-5.043987273808208,652.8157093438964,todos
86510000,Muçum,ev20260722,teste,9,gbm_delta,original,368,54.60677618239733,-8.326220961640894,650.4440773035119,todos
86510000,Muçum,ev20260722,teste,9,gbm_postos,integral_12h,368,80.80892217709511,-3.8623718876219555,519.3187769643146,todos
86510000,Muçum,ev20260722,teste,9,gbm_postos,integral_6h,368,84.38075842759038,-2.678104605388972,545.4717666564218,todos
86510000,Muçum,ev20260722,teste,9,gbm_postos,meio_12h,368,67.62847910651088,-3.8459295937998927,518.1622534168832,todos
86510000,Muçum,ev20260722,teste,9,gbm_postos,meio_6h,368,67.52797916059056,-3.2537959526833986,531.2387482629367,todos
86510000,Muçum,ev20260722,teste,9,gbm_postos,original,368,59.12755566963302,-3.8294872999778304,517.0057298694518,todos
86510000,Muçum,ev20260722,teste,9,ridge_montante,integral_12h,368,86.29725351834671,-1.638988914576116,778.6222943145376,todos
86510000,Muçum,ev20260722,teste,9,ridge_montante,integral_6h,368,89.39350673240465,-1.2551918273455018,792.4378834803481,todos
86510000,Muçum,ev20260722,teste,9,ridge_montante,meio_12h,368,73.46427282080376,-6.887618716792631,790.5720218271869,todos
86510000,Muçum,ev20260722,teste,9,ridge_montante,meio_6h,368,73.14379303538679,-6.695720173177326,797.4798164100921,todos
86510000,Muçum,ev20260722,teste,9,ridge_montante,original,368,71.50756323793685,-12.136248519009149,802.5217493398361,todos
86510000,Muçum,ev20260722,teste,12,gbm_delta,integral_12h,365,130.60987556379675,-6.20543835191553,819.2465258159991,todos
86510000,Muçum,ev20260722,teste,12,gbm_delta,integral_6h,365,137.71316521401113,-5.2625437729818705,858.3575563399036,todos
86510000,Muçum,ev20260722,teste,12,gbm_delta,meio_12h,365,106.20536787614046,-14.39811259196946,818.0955101336391,todos
86510000,Muçum,ev20260722,teste,12,gbm_delta,meio_6h,365,109.35808173833368,-13.926665302502624,809.544364957113,todos
86510000,Muçum,ev20260722,teste,12,gbm_delta,original,365,88.44513503699467,-22.59078683202339,823.9772201942505,todos
86510000,Muçum,ev20260722,teste,12,gbm_postos,integral_12h,365,122.71499818989925,-5.986746677934028,707.0839433738497,todos
86510000,Muçum,ev20260722,teste,12,gbm_postos,integral_6h,365,130.87539933727695,-5.62207182228196,648.4302483666684,todos
86510000,Muçum,ev20260722,teste,12,gbm_postos,meio_12h,365,100.51527413011279,-11.280735499910596,663.5153323611064,todos
86510000,Muçum,ev20260722,teste,12,gbm_postos,meio_6h,365,103.36851097071684,-11.09839807208456,657.8534252503985,todos
86510000,Muçum,ev20260722,teste,12,gbm_postos,original,365,84.35525664921512,-16.574724321887164,671.2712650669997,todos
86510000,Muçum,ev20260722,teste,12,ridge_montante,integral_12h,365,140.0025024739839,-2.732725166404985,1079.5612339105323,todos
86510000,Muçum,ev20260722,teste,12,ridge_montante,integral_6h,365,146.98598618617768,-3.320326367029646,1197.6248777158753,todos
86510000,Muçum,ev20260722,teste,12,ridge_montante,meio_12h,365,115.87591524533758,-12.512216280833805,1020.5127911127072,todos
86510000,Muçum,ev20260722,teste,12,ridge_montante,meio_6h,365,116.21874415488227,-12.806016881146139,1021.2109764300853,todos
86510000,Muçum,ev20260722,teste,12,ridge_montante,original,365,109.64397315051708,-22.291707395262634,1038.7304993322914,todos
86720000,Encantado,ev20230506,desenvolvimento,6,gbm_postos,integral_12h,275,9.45562940741368,-0.04242868057417716,54.18040116017869,todos
86720000,Encantado,ev20230506,desenvolvimento,6,gbm_postos,integral_6h,275,10.370210295628192,-0.01578413054879692,59.8568438130344,todos
86720000,Encantado,ev20230506,desenvolvimento,6,gbm_postos,meio_12h,275,8.421363446543367,0.5926897366449166,51.62647653500636,todos
86720000,Encantado,ev20230506,desenvolvimento,6,gbm_postos,meio_6h,275,8.704545266928776,0.6060120116576062,55.708170511383514,todos
86720000,Encantado,ev20230506,desenvolvimento,6,gbm_postos,original,275,8.144377141591798,1.2278081538640104,51.55949720973268,todos
86720000,Encantado,ev20230506,desenvolvimento,6,linear,integral_12h,275,17.26824494941779,-0.029166951310624075,116.66181024262863,todos
86720000,Encantado,ev20230506,desenvolvimento,6,linear,integral_6h,275,20.609244756650472,0.012760650037141039,114.21658932043209,todos
86720000,Encantado,ev20230506,desenvolvimento,6,linear,meio_12h,275,15.471560287382673,0.05390042380371514,108.06453418424536,todos
86720000,Encantado,ev20230506,desenvolvimento,6,linear,meio_6h,275,16.889265337903502,0.0748642244775963,106.84192372314709,todos
86720000,Encantado,ev20230506,desenvolvimento,6,linear,original,275,14.525174825473995,0.13696779891805136,99.46725812586214,todos
86720000,Encantado,ev20230506,desenvolvimento,6,ridge_montante,integral_12h,275,17.26824494941779,-0.029166951310624075,116.66181024262863,todos
86720000,Encantado,ev20230506,desenvolvimento,6,ridge_montante,integral_6h,275,20.609244756650472,0.012760650037141039,114.21658932043209,todos
86720000,Encantado,ev20230506,desenvolvimento,6,ridge_montante,meio_12h,275,15.471560287382673,0.05390042380371514,108.06453418424536,todos
86720000,Encantado,ev20230506,desenvolvimento,6,ridge_montante,meio_6h,275,16.889265337903502,0.0748642244775963,106.84192372314709,todos
86720000,Encantado,ev20230506,desenvolvimento,6,ridge_montante,original,275,14.525174825473995,0.13696779891805136,99.46725812586214,todos
86720000,Encantado,ev20230506,desenvolvimento,9,gbm_delta,integral_12h,275,15.809453492388258,-0.03240148837444188,74.4890137964507,todos
86720000,Encantado,ev20230506,desenvolvimento,9,gbm_delta,integral_6h,275,18.592775597659386,0.007832764899085305,87.15584939088245,todos
86720000,Encantado,ev20230506,desenvolvimento,9,gbm_delta,meio_12h,275,13.683778272236928,0.6582575820931025,63.0831079789599,todos
86720000,Encantado,ev20230506,desenvolvimento,9,gbm_delta,meio_6h,275,15.04284491647543,0.678374708729865,70.36472249747345,todos
86720000,Encantado,ev20230506,desenvolvimento,9,gbm_delta,original,275,12.631287099691063,1.3489166525606453,57.317650447323615,todos
